Modern Defense 3.Nc3 Bg7 4.Nf3 c6 5.e4,1
Vienna Game Max Lange Paulsen Variation 3...Nf6 4.Bg2,1
Vienna Game Max Lange Steinitz Gambit,1
Alapin Sicilian Defense 2...Nc6 3.Nf3 Nf6,1
Alapin Sicilian Defense...3.Nf3 d5 4.exd5 exd5 5.d4,1
Van t Kruijs Opening 1...Nf6,1
Alapin Sicilian Defense...5.d4 cxd4 6.cxd4 Nc6 7.Bc4,1
Modern Defense Averbakh Variation 4...e5 5.d5,1
Three Knights Opening Steinitz Defense,1
Alapin Sicilian Defense...4.exd5 exd5 5.Nf3 Nc6,1
Torre Attack 3...Be7 4.e3,1
Torre Attack Classical Defense Nimzowitsch Variation 4.Bxf6 Qxf6,1
Torre Attack Fianchetto Defense,1
Torre Attack Fianchetto Defense 4.c3,1
Torre Attack Fianchetto Defense 4.e3 O O,1
Trompowsky Attack 2...Ne4,1
Trompowsky Attack 2...Ne4 3.Bf4 d5 4.e3,1
Trompowsky Attack 2...d5 3.Bxf6 exf6,1
Trompowsky Attack 2...d5 3.Bxf6 gxf6 4.e3,1
Trompowsky Attack 2...g6,1
Trompowsky Attack 2...g6 3.Bxf6 exf6,1
Alapin Sicilian Defense...4.exd5 exd5 5.Bb5 Nc6,1
Trompowsky Attack Classical Big Center Variation 3...h6 4.Bxf6 Qxf6 5.Nc3,1
Trompowsky Attack Classical Defense 3.e3,1
Trompowsky Attack...3.Nc3 Nbd7 4.e4 e5,1
Trompowsky Attack...3.e3 c5 4.c3 Nc6,1
Alapin Sicilian Defense...4.e5 Nd5 5.Bc4 Nb6 6.Bb3,1
Mieses Opening 1...d5,1
Alapin Sicilian Defense...4.d4 cxd4 5.cxd4 Nc6,1
Van Geet Opening 1...c5,1
Van Geet Opening 1...c5 2.Nf3 Nc6,1
Van Geet Opening 1...d6,1
Van Geet Opening 1...e6,1
Van Geet Opening 1...f5 2.e4 fxe4,1
Van Geet Opening Reversed Nimzowitsch Napoleon Attack 3...exd4 4.Nxd4,1
Alapin Sicilian Defense...4.Nf3 Nc6 5.Bc4 e6 6.d4,1
Modern Defense,1
Sicilian Defense Paulsen Basman Defense,1
Sicilian Defense Open Variation 4...Nf6,1
Sicilian Defense Hyperaccelerated Dragon Fianchetto Pterodactyl Defense 4.d5 d6 5.c4,1
Mieses Opening 1...c5,1
Sicilian Defense Nimzowitsch Advance Variation...4.Nc3 e6 5.Nxd5 exd5,1
Modern Defense Pterodactyl Quiet Line,1
Sicilian Defense Nimzowitsch Variation,1
Sicilian Defense Normal Line,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...Nf6,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...Nf6 4.Bxc6,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...Nf6 4.Nc3 Qc7,1
Caro Kann Defense Exchange Variation,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...Qb6 4.Nc3,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...Qb6 4.Nc3 e6,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...Qb6 4.Nc3 e6 5.O O,1
Caro Kann Defense Euwe Attack 2...d5,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...Qc7 4.O O a6 5.Bxc6,1
Caro Kann Defense Classical Variation 5.Qf3,1
Caro Kann Defense Classical Variation 5.Ng3 Bg6 6.Nf3 e6,1
Caro Kann Defense Classical Variation 5.Ng3 Bg6 6.Bc4 e6,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...a6 4.Bxc6 dxc6,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e5,1
Caro Kann Defense Classical Variation 5.Ng3,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e6,1
Caro Kann Defense Bronstein Larsen Variation 6.Nf3,1
Caro Kann Defense Breyer Variation 2...d5,1
Caro Kann Defense Advance Variation 3...Bf5 4.c4 e6,1
Caro Kann Defense Advance Van der Wiel Attack,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e6 4.c3 Nge7,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack...4.Nc3 e6 5.Bxc6 Qxc6,1
Sicilian Defense Nyezhmetdinov Rossolimo Attack...6.Ba4 b5 7.Bc2 d5,1
Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation,1
Caro Kann Defense Advance Short Variation with 4 Nf3...e6 5.Be2 c5,1
Sicilian Defense Nimzowitsch Advance Variation 3...Nd5,1
Caro Kann Defense Exchange Variation 3...cxd5 4.c3 Nf6,1
Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation 4.c3 Bg7 5.d4,1
Sicilian Defense McDonnell Attack...3.Nf3 e6 4.Bb5 Nge7,1
French Defense Advance Steinitz Variation 4...Nc6 5.Nf3 Bxc5,1
Sicilian Defense Hyperaccelerated Dragon Fianchetto Pterodactyl Defense...5.c3 Qxc5 6.Be3 Qc7,1
Sicilian Defense Hyperaccelerated Dragon Fianchetto Variation,1
Sicilian Defense Hyperaccelerated Dragon Fianchetto Variation 3...cxd4 4.Nxd4 Bg7,1
Caro Kann Defense Tartakower Variation 6.Nf3 Bd6 7.Bd3 O O 8.O O,1
Caro Kann Defense Tartakower Variation 6.Nf3,1
Caro Kann Defense Panov Attack 4...e6,1
Caro Kann Defense Karpov Variation...6.Bd3 Nxe4 7.Bxe4 Nf6 8.Bd3,1
Caro Kann Defense Karpov Variation,1
Caro Kann Defense Gurgenidze System 4.e5 Bg7,1
Modern Defense Standard Line 3...c6 4.Bc4 b5 5.Bb3,1
Sicilian Defense Hyperaccelerated Dragon Variation 3.c3 Bg7,1
Sicilian Defense Hyperaccelerated Dragon Variation 3.c3 Bg7 4.d4 cxd4 5.cxd4,1
Caro Kann Defense Gurgenidze System,1
Sicilian Defense Katalimov Variation,1
Sicilian Defense Kramnik Variation 3...Nc6 4.Nc3 a6 5.Be2,1
Sicilian Defense Kramnik Variation...4.d4 cxd4 5.Nxd4 Nf6,1
Caro Kann Defense Fantasy Variation 3...dxe4 4.fxe4,1
Sicilian Defense Marshall Counterattack 4.exd5 exd5 5.Bb5,1
Modern Defense Standard Line 3...c6 4.Bc4,1
Sicilian Defense McDonnell Attack 2...Nc6,1
Mieses Opening,1
Sicilian Defense McDonnell Attack 2...Nc6 3.Nf3 e6,1
Caro Kann Defense Exchange Variation...4.Bd3 Nc6 5.Nf3 Bg4,1
Sicilian Defense McDonnell Attack 2...d5,1
Sicilian Defense McDonnell Attack 2...d5 3.e5 Nc6,1
Sicilian Defense McDonnell Attack 2...d6 3.Nf3 Nc6,1
Sicilian Defense McDonnell Attack 2...e6,1
Sicilian Defense McDonnell Attack 2...g6 3.Nf3 Bg7 4.Nc3,1
Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation 4.O O Bg7 5.c3 e5,1
Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation 4.c3 Bg7 5.d4 cxd4,1
Sicilian Defense Open Variation,1
Sicilian Defense Open 3...cxd4 4.Nxd4 d6,1
Sicilian Defense Open 3...cxd4 4.Nxd4 d6 5.c4,1
Sicilian Defense Open 3...cxd4 4.c3,1
Bishops Opening Berlin Vienna Hybrid Variation 4...Na5,1
Sicilian Defense Open Accelerated Dragon Exchange Variation 5...bxc6 6.Qd4,1
Bishops Opening Berlin Vienna Hybrid Variation 4...Bc5 5.f4,1
Bishops Opening Berlin Vienna Hybrid Variation 4...Bc5 5.Bg5,1
Bishops Opening Berlin Spielmann Attack 4...c6 5.Nf3,1
Sicilian Defense Open Accelerated Dragon Modern Variation 5...Nf6 6.Bc4,1
Sicilian Defense Open Accelerated Dragon Modern Variation...6.Be3 Nf6 7.Bc4 Qa5 8.O O,1
Sicilian Defense Open Classical Sozin Attack,1
Sicilian Defense Open Classical Variation 6.Be3 Ng4,1
Sicilian Defense Open Dragon Variation 6.Bc4 Bg7,1
Sicilian Defense Open Dragon Variation 6.Bc4 Bg7 7.O O,1
Sicilian Defense Open Dragon Variation 6.Bc4 Bg7 7.O O O O,1
Bishops Opening Berlin Ponziani Gambit 3...exd4,1
Sicilian Defense Open Dragon Yugoslav Attack 7...O O 8.Qd2,1
Modern Defense Gurgenidze Variation 3.c4,1
Sicilian Defense Open Lowenthal Kalashnikov Variation 6.N1c3 a6 7.Na3 Be6 8.Nc4,1
Sicilian Defense Open Lowenthal Variation 5.Nb5 a6,1
Bishops Opening Berlin Defense...5.O O d6 6.c3 O O,1
Sicilian Defense Open Lowenthal Variation 5.Nf3 Nf6,1
Bishops Opening Berlin Defense...4.Nf3 Be7 5.O O d6,1
Sicilian Defense Open Pelikan and Sveshnikov Exchange Variation 6...bxc6,1
Bishops Opening Berlin Defense 3.d3 d5 4.exd5 Nxd5,1
Sicilian Defense Open Pelikan and Sveshnikov Variations 6.Ndb5 d6,1
Sicilian Defense Open Pelikan and Sveshnikov Variations 6.Ndb5 d6 7.Bg5,1
Sicilian Defense Open Scheveningen Sozin Attack 6...Nc6 7.O O,1
Sicilian Defense Open Scheveningen Sozin Attack 6...Nc6 7.O O a6,1
Sicilian Defense Open Scheveningen Sozin Attack 6...a6 7.O O Be7,1
Bishops Opening Berlin Vienna Hybrid Variation 4...d6 5.f4,1
Modern Defense Gurgenidze Variation 3.c4 Bg7 4.Nc3,1
Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation 4.c3 Bg7 5.d4 cxd4 6.cxd4,1
Sicilian Defense Open 3...cxd4,1
Caro Kann Defense Advance Short Variation with 4 Nf3...e6 5.Be2 Nd7,1
Sicilian Defense OKelly Venice Steiner Line 4.d4,1
Caro Kann Defense Advance Short Variation with 4 Nf3...e6 5.Be2 Bb4,1
Caro Kann Defense Advance Short Variation with 4 Nf3...e6 5.Be2,1
Caro Kann Defense Advance Short Variation with 4 Nf3...5.Be2 c5 6.O O Nc6 7.c3,1
Sicilian Defense OKelly Venice System...4.d4 d5 5.e5 Bd7,1
Sicilian Defense OKelly Venice System...4.d4 d5 5.exd5 exd5 6.Bd3,1
Caro Kann Defense Advance Botvinnik Carls Defense...5.Nf3 Bg4 6.Bb5 Qa5 7.Nc3,1
Sicilian Defense OKelly Yerevan System 3...e6,1
Caro Kann Defense Advance Botvinnik Carls Defense 4.dxc5 Nc6 5.Nf3 e6,1
Caro Kann Defense Advance Botvinnik Carls Defense 4.dxc5 Nc6 5.Nf3 Bg4,1
Sicilian Defense Old Sicilian Open Accelerated Dragon Variation 5.Be3 Bg7,1
Caro Kann Defense Advance Botvinnik Carls Defense 4.Nf3 cxd4,1
Caro Kann Defense Advance Botvinnik Carls Defense 4.Nf3,1
Caro Kann Defense Accelerated Panov Attack 2...d5,1
Modern Defense Pterodactyl Defense...6.h3 O O 7.Nf3 e6,1
Modern Defense Pterodactyl Benoni Gambit Accepted Beefeater Variation,1
Caro Kann Defense 2.Nf3 g6,1
Modern Defense Norwegian Defense 3.Nc3 d5,1
Caro Kann Defense 2.Nc3 g6,1
Sicilian Defense Old Sicilian Variation 3.b3 e5,1
Caro Kann Defense 2.Nc3 d5 3.f4,1
Sicilian Defense Old Sicilian Variation 3.c4,1
Sicilian Defense Old Sicilian Variation 3.c4 e5,1
Caro Kann Defense 2.Nc3,1
Budapest Gambit 3.e3,1
Sicilian Defense Old Sicilian Variation 3.d3 g6,1
Sicilian Defense Old Sicilian Variation...5.Bg2 e5 6.O O Nge7 7.Be3,1
Bogo Indian Defense Exchange Variation 5.Qxd2 d5 6.Nc3 O O 7.e3,1
Ruy Lopez Opening Morphy Defense Anderssen Variation...6.Bb3 Bc5 7.Nc3 d6,1
Ruy Lopez Opening Morphy Defense Anderssen Variation 5...b5 6.Bb3 Be7 7.Nc3,1
Ruy Lopez Opening Morphy Defense Anderssen Variation 5...d6 6.O O b5 7.Bb3,1
Indian Game Spielmann Indian Variation 3.e3 cxd4 4.exd4 d5 5.Bd3,1
Indian Game Spielmann Indian Variation 3.e3 cxd4 4.exd4,1
Pirc Defense 2.d4 c6,1
Indian Game Knights Variation East Indian Defense...5.Bd3 O O 6.O O Nc6,1
Pirc Defense 2.d4 c6 3.c4,1
Pirc Defense Classical Quiet Czech Defense 7.a4 a5,1
Pirc Defense Classical Quiet Parma Defense 7.Be3,1
Pirc Defense Classical Quiet Parma Defense 7.h3 Bxf3 8.Bxf3 Nc6,1
Pirc Defense Classical Schlechter Variation 5...O O,1
Indian Game Knights Variation East Indian Defense...4.e3 Bg7 5.Bd3 O O 6.O O,1
Indian Game Knights Variation East Indian Defense...4.Be2 O O 5.O O d6 6.c4,1
Kings Indian Defense Normal Variation 4.e4 O O 5.Nf3,1
Indian Game Knights Variation East Indian Defense 3.Nc3 Bg7,1
Indian Game Knights Variation East Indian Defense 3.Nbd2 Bg7 4.e4 d6,1
Pirc Defense Classical Variation 4...Bg7 5.Bg5,1
Modern Defense with 1 e4 2.d4 Bg7 3.Nf3 c6 4.c4,1
Pirc Defense Classical Variation 4...Bg7 5.Bg5 c6,1
Indian Game Knights Variation 2...e6 3.g3,1
Kings Indian Defense Normal Variation 4.e4 O O 5.Nf3 c6,1
Indian Game East Indian Seirawan Attack,1
Pirc Defense Czech Defense 4.Bg5 Nbd7,1
Indian Game East Indian Przepiorka Variation...4.Bg2 O O 5.O O d6 6.Nbd2,1
Pirc Defense Czech Defense 4.Nf3 Bg4 5.Be2 Nbd7,1
Pirc Defense Main Line,1
Indian Game East Indian Przepiorka Variation 3...Bg7 4.Bg2 O O,1
Pirc Defense Main Line Austrian Weiss Variation 6...Bg4 7.h3 Bxf3 8.Qxf3,1
Indian Game East Indian London System...4.e3 O O 5.h3 d6,1
Pirc Defense Main Line Byrne Variation 4...Bg7 5.Qd2,1
Kings Indian Defense Normal Variation 4.e4 O O 5.e5,1
Pirc Defense Main Line Byrne Variation 4...Bg7 5.Qd2 h6 6.Bf4,1
Pirc Defense 2.d4 Nf6 3.Nd2,1
Pirc Defense 2.d4 Nf6 3.Bd3 g6,1
Indian Game East Indian London System...4.e3 O O 5.c3 d6,1
Indian Game Spielmann Indian Variation...4.exd4 d5 5.Bd3 Nc6,1
Italian Game Knight Attack Polerio Bishop Check Line 6...Bd7 7.Qe2,1
Italian Game Knight Attack Fritz Variation,1
Modern Defense with 1 e4 2.d4 Bg7 3.c3 d6 4.Bd3,1
Kings Indian Defense Normal Variation 4.e4 O O 5.Bd3 d6,1
Philidor Defense 3.Bc4 Be7 4.d4 exd4,1
Italian Game Hungarian Defense 4.d4 exd4,1
Italian Game Hungarian Defense 4.d4,1
Italian Game Hungarian Defense 4.c3 Nf6,1
Italian Game Hungarian Defense 4.c3,1
Philidor Defense Exchange Variation,1
Italian Game Hungarian Defense 4.O O d6,1
Modern Defense with 1 e4 2.d4 Bg7 3.Nf3 d6 4.Be3,1
Italian Game Hungarian Defense 4.O O,1
Philidor Defense Exchange Variation 4.Nxd4 Nf6 5.Nc3 Be7,1
Philidor Defense Exchange Variation 4.Nxd4 Nf6 5.Nc3 g6,1
Italian Game 3...d6 4.d4 exd4,1
Italian Game 3...d6 4.d4 Bg4,1
Philidor Defense Exchange Variation...5.Nc3 Be7 6.Bc4 O O,1
Philidor Defense Exchange Variation...5.Nc3 Be7 6.Bc4 O O 7.O O,1
Indian Game...4.Qd2 Bg7 5.Bh6 O O,1
Philidor Defense Exchange Variation...5.Nc3 Be7 6.Bf4 O O,1
Indian Game...4.Nf3 Be7 5.Nbd2 O O,1
Indian Game...3.Nc3 d5 4.e3 Bg7,1
Indian Game Yusupov Rubinstein System...5.Nc3 a6 6.cxd5 exd5 7.Be2,1
Indian Game Yusupov Rubinstein System,1
Pirc Defense 2.Bc4,1
Indian Game Tartakower Defense 3.Nc3,1
Indian Game Tartakower Defense 3.Bg5,1
Pirc Defense 2.d4 Nf6 3.Bd3,1
Pirc Defense Main Line Byrne Variation 4...Bg7 5.e5 Nfd7,1
Indian Game East Indian London System...4.e3 O O 5.Nbd2 d6 6.h3,1
Italian Game Knight Attack Polerio Kieseritzky Variation,1
Ponziani Opening Jaenisch Counterattack 4.d4 exd4,1
Ponziani Opening Jaenisch Counterattack...5.d5 Ne7 6.Nxe5 Ng6,1
Indian Game 2.Bf4 e6 3.e3,1
Kings Indian Defense Normal Variation...5.Nf3 O O 6.h3 Nbd7 7.Be3,1
Indian Game 2.Bf4 d6 3.e3 g6,1
Queens Gambit Accepted 3.Nc3 Nf6,1
Queens Gambit Accepted 3.Nc3 Nf6 4.e3,1
Queens Gambit Accepted 3.Nf3,1
Queens Gambit Accepted 3.Nf3 Nf6,1
Indian Game 2.Bf4 d6 3.e3,1
Kings Indian Defense Normal Variation...5.Nf3 c6 6.Bd3 d6,1
Kings Indian Defense Normal Variation...5.f3 c6 6.Be3 d5,1
Grunfeld Defense Petrosian System 5...dxc4 6.e4,1
Grunfeld Defense Petrosian System 5...c6 6.e3,1
Queens Gambit Accepted Central Variation Alekhine System 4.e5,1
Queens Gambit Accepted Central Variation Greco Variation,1
Grunfeld Defense Petrosian System 5...Ne4,1
Grunfeld Defense Exchange Modern Exchange Variation 7...c5 8.Bb5 Bd7,1
Queens Gambit Accepted Central Variation Modern Defense 4.Nf3 Bg4,1
Queens Gambit Accepted Central Variation Rubinstein Linares Variation,1
Queens Gambit Accepted Classical Defense...9.Nc3 O O 10.Re1 a6,1
Grunfeld Defense Brinckmann Attack...5.e3 c6 6.Nf3 O O 7.Be2,1
Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4,1
Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4 e6 5.Nc3,1
Queens Gambit Accepted Old Variation 3...c5 4.Bxc4 cxd4 5.exd4,1
Grunfeld Defense Brinckmann Attack...5.e3 c6 6.Nf3 O O,1
Queens Gambit Accepted Old Variation 3...e6 4.Bxc4,1
Queens Gambit Accepted Rosenthal Variation 4.e4,1
Grob Opening Grob Gambit with 2 Bg2,1
Queens Gambit Accepted Smyslov Variation 5.Bxc4 Bg7,1
Indian Game 2.Bf4 e6 3.e3 d5 4.Nd2,1
Ponziani Opening Jaenisch Counterattack 4.d4 Nxe4,1
Indian Game East Indian London System...4.e3 O O 5.Nbd2 d6,1
Ponziani Opening Jaenisch Counterattack 4.d4,1
Indian Game East Indian London System 3...Bg7 4.h3 O O 5.e3,1
Modern Defense with 1 e4 2.d4 Bg7 3.Be3 d6 4.Qd2,1
Indian Game East Indian London System 3...Bg7 4.e3 O O 5.Be2,1
Indian Game East Indian London System 3...Bg7 4.e3,1
Indian Game East Indian London System 3...Bg7 4.c3 d6,1
Indian Game East Indian London System 3...Bg7 4.c3 O O 5.e3,1
Indian Game East Indian London System 3...Bg7,1
Indian Game East Indian Devin Gambit,1
Modern Defense with 1 e4 2.d4 Bg7 3.Be3 c6,1
Indian Game East Indian Defense,1
Pirc Defense Semi Classical Bayonet Attack 5...h5,1
Pirc Defense...3.g3 Bg7 4.Bg2 c5,1
Pirc Defense...4.Nf3 Bg7 5.O O O O,1
Pirc Defense...4.dxe5 dxe5 5.Qxd8 Kxd8 6.Bg5,1
Pirc Defense...5.Qxd8 Kxd8 6.Nf3 Bd6 7.Bg5,1
Kings Indian Defense Normal Variation 4.e4 O O 5.e5 Ne8,1
Kings Indian Defense Normal Variation 4.e4 d6,1
Indian Game 2.e3 g6 3.Bd3 Bg7,1
Kings Indian Defense Normal Variation 4.e4 d6 5.Nf3,1
Polish Opening 1...e6,1
Polish Opening Baltic Defense,1
Polish Opening Bugayev Attack,1
Polish Opening Kings Indian Defense 3.c4 Bg7,1
Polish Opening Symmetrical Variation,1
Indian Game 2.e3,1
Indian Game 2.c3 g6 3.Bg5 Bg7,1
Indian Game 2.Nc3 e6,1
Indian Game 2.Bf4 g6 3.e3 Bg7 4.h3,1
Modern Defense with 1 e4 2.Nc3 Bg7 3.f4 c6,1
Italian Game Knight Attack Polerio Bishop Check Line 6...c6 7.dxc6 bxc6,1
Italian Game Traxler Bishop Sacrifice Line 5...Ke7 6.Bb3,1
Ruy Lopez Opening Morphy Defense Anderssen Variation 5...d6 6.O O,1
Neo Grunfeld Defense Classical Modern Defense 7.Na3 Nc6 8.Nxc4,1
Kings Indian Attack Yugoslav Variation...4.O O Be7 5.d3 O O,1
Kings Indian Attack Yugoslav Variation 3.Bg2 e6 4.O O c5 5.d3,1
Modern Defense with 1 e4...4.Bd3 Nf6 5.O O O O 6.Re1,1
Nimzowitsch Defense Scandinavian Advance Variation 3...Bf5 4.Nf3 e6,1
Kings Indian Attack Yugoslav Variation 3.Bg2 Nc6 4.d4 Bf5,1
Nimzowitsch Defense Scandinavian Bogoljubov Variation,1
Nimzowitsch Defense Scandinavian Bogoljubov Vehre Variation 4.e5,1
Kings Indian Defense Normal Variation 4.Bf4 O O,1
Nimzowitsch Defense Scandinavian Exchange Variation 4.Nf3,1
Kings Indian Attack 2...e6 3.Bg2,1
Nimzowitsch Defense Scandinavian Exchange Variation 4.Nf3 e5,1
Nimzowitsch Defense Scandinavian Exchange Variation 4.Nf3 e5 5.Nc3,1
Modern Defense with 1 e4...3.Nf3 d6 4.c4 Bg4 5.Be2,1
Kings Indian Attack 2...Nc6 3.d4 Bf5,1
Nimzowitsch Larsen Attack 1...e6 2.Bb2,1
Nimzowitsch Larsen Attack 1...g6,1
Nimzowitsch Larsen Attack Classical Variation,1
Kings Gambit Declined Keene Defense 3.g3,1
Nimzowitsch Larsen Attack Classical Variation 2.Bb2 c5,1
Nimzowitsch Larsen Attack Classical Variation 2.Bb2 c5 3.e3 Nc6,1
Nimzowitsch Larsen Attack Classical Variation 2.Bb2 c6,1
Nimzowitsch Larsen Attack Classical Variation 2.Bb2 e6 3.Nf3,1
Nimzowitsch Larsen Attack Classical Variation 2.e3 e5,1
Kings Gambit Declined Falkbeer Accepted Nimzowitsch Marshall Countergambit 4.dxc6,1
Nimzowitsch Larsen Attack Classical Variation...3.e3 Nc6 4.Bb5 Bd7,1
Nimzowitsch Larsen Attack English Variation 2.Bb2,1
Nimzowitsch Larsen Attack English Variation 2.Bb2 Nc6 3.e3,1
Nimzowitsch Larsen Attack Indian Variation 2.Bb2,1
Nimzowitsch Larsen Attack Indian Variation 2.Bb2 g6 3.e4,1
Nimzowitsch Defense Kennedy Paulsen Attack,1
Kings Indian Attack...3.Bg2 e5 4.d3 Ngf6,1
Nimzowitsch Larsen Attack Modern Variation 2.Bb2,1
Nimzowitsch Defense Kennedy Keres Attack,1
Nimzo Indian Defense Samisch Variation,1
Nimzo Indian Defense Samisch Variation 5...O O,1
Nimzo Indian Defense Three Knights Variation 4...O O 5.Bg5,1
Nimzo Indian Defense 4.Bd2,1
Neo Grunfeld Defense Classical Original Defense 7.Nc3,1
Kings Indian Defense Makogonov Variation...6.Bg5 c5 7.d5 e6,1
Kings Indian Defense Makogonov Variation 5...O O 6.Be3,1
Kings Indian Defense Four Pawns Attack 5...O O 6.Nf3,1
Nimzowitsch Defense 2.d4 e6 3.Nf3 d5,1
Kings Indian Defense Fianchetto Yugoslav System 5.Nc3,1
Kings Indian Defense Fianchetto Yugoslav Panno System 6...Bf5,1
Nimzowitsch Defense Declined 2...Nf6,1
Nimzowitsch Defense Declined 2...Nf6 3.e5 Nd5,1
Kings Indian Defense Fianchetto Variation 4...O O,1
Nimzowitsch Defense Declined 2...d5 3.exd5 Qxd5,1
Kings Indian Defense Alekhine Anti Grunfeld Variation 3...Bg7 4.e4 O O,1
Nimzowitsch Defense Declined 2...g6,1
Kings Indian Defense Advance Anti Grunfeld Variation 3...Bg7,1
Nimzowitsch Defense Declined El Columpio Defense,1
Nimzowitsch Defense Declined Franco Nimzowitsch Variation,1
Kings Indian Defense Accelerated Averbakh Variation 5...O O 6.Qd2,1
Kings Indian Defense Accelerated Averbakh Variation 5...O O,1
Nimzowitsch Defense Declined Williams Variation 3.d4 Nf6,1
Kings Indian Defense 3.Nf3 Bg7 4.g3 d6 5.Bg2,1
Kings Indian Defense 3.Nf3 Bg7 4.e3 O O,1
Nimzowitsch Defense Declined Williams Variation...4.Nc3 Bg4 5.Be2 e5,1
Kings Indian Defense 3.Nf3 Bg7 4.e3,1
Nimzowitsch Defense Declined...3.exd5 Qxd5 4.Nc3 Qa5 5.Bb5,1
Nimzowitsch Defense French Connection Variation,1
Kings Gambit Declined Classical Variation...5.Bc4 Nc6 6.d3 Bg4 7.Na4,1
Kings Gambit Declined Classical Variation...5.Bc4 Nc6 6.d3 Bg4,1
Petrovs Defense Three Knights Game 3...Bb4 4.Bc4 d6,1
Owens Defense 2.d4 Bb7 3.Nd2 e6 4.Ngf3,1
Owens Defense...3.Nc3 e6 4.Bd3 Bb4,1
Modern Defense with 1 e4...3.Nf3 d6 4.Bc4 a6,1
Italian Game...6.Nc3 Be7 7.O O O O 8.h3,1
Italian Game...5.Nxd4 Nf6 6.Nc3 Be7 7.O O,1
Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bg5 d6,1
Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bg5 d6 6.e3,1
Italian Game Two Knights Modern Bishops Opening...6.Re1 d6 7.c3 Na5,1
Modern Defense with 1 e4...3.Nf3 c6 4.c3 d5,1
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.c3,1
Petrovs Defense 3.d3 Nc6 4.g3,1
Modern Defense with 1 e4 2.d4 d6 3.c3 Bg7,1
Petrovs Defense Classical Cozio Attack,1
Modern Defense with 1 e4 2.d4 d6 3.Nf3 Nf6,1
Petrovs Defense Classical Cozio Attack...7.Bg5 Qxe2 8.Bxe2 Be7,1
Petrovs Defense Classical French Attack,1
Petrovs Defense Classical Millennium Attack...6.O O Be7 7.h3 O O 8.c3,1
Petrovs Defense Classical Nimzowitsch Attack 5...Nf6 6.d4,1
Petrovs Defense Classical Paulsen Attack 4...Nxe4 5.d4,1
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.O O O O 6.c3,1
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.O O O O 6.Nc3,1
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.O O O O 6.Nbd2,1
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.Nc3 d6 6.a3,1
Petrovs Defense Steinitz Attack Symmetrical Center Variation 4...d5 5.dxe5,1
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.Nc3 O O,1
Italian Game Two Knights Defense 4.O O Bc5 5.d4,1
Modern Defense with 1 e4 2.d4 d6 3.Be3 Bg7,1
Italian Game Traxler Knight Sacrifice Line,1
Petrovs Defense Three Knights Game 3...Bb4 4.Bc4 O O,1
Italian Game Traxler Bishop Sacrifice Line 5...Ke7 6.Bd5,1
Modern Defense with 1 e4...3.Nf3 d6 4.Bc4 c6,1
Kings Fianchetto Opening 1...e5 2.Bg2 Nc6,1
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.Nf3,1
Owens Defense 2.d4 Bb7 3.Nd2,1
Kings Gambit Declined Classical Variation...4.Nc3 Nf6 5.Bc4 Nc6,1
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 Nf6,1
Kings Gambit Declined Classical Variation 3.Nf3 d6 4.Nc3 Nc6,1
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 a6,1
Kings Gambit Accepted Schallopp Defense,1
Kings Gambit Accepted Cunningham Defense 4.Bc4,1
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 g6,1
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 d6,1
Nimzowitsch Larsen Attack Modern Variation...3.e3 d5 4.Bb5 Bd6 5.Nf3,1
Kings Gambit 2...d6 3.Nf3,1
Old Benoni Defense 2.c3,1
Kings Indian Defense Normal Variation 4.Nf3 O O 5.Bf4 d6,1
Old Benoni Defense 2.c3 e6,1
